2.718041181564331055e+00
2.957043349742889404e-01
1.066891998052597046e-01
1.210552304983139038e-01
8.636681735515594482e-02
3.898630291223526001e-02
8.710494637489318848e-02
2.829318121075630188e-02
2.320151217281818390e-02
5.706069990992546082e-02
4.642146453261375427e-02
6.913898047059774399e-03
2.735818922519683838e-02
8.754585869610309601e-03
8.312882855534553528e-03
8.501482196152210236e-03
4.271439090371131897e-02
5.631527863442897797e-03
6.927527952939271927e-03
2.547428756952285767e-02
3.703007474541664124e-03
3.087732242420315742e-03
3.410133067518472672e-03
1.055339910089969635e-02
2.009815303608775139e-03
1.120234280824661255e-02
1.442580949515104294e-03
1.348518882878124714e-03
4.720241297036409378e-03
1.120205968618392944e-03
2.403558930382132530e-03
2.052659634500741959e-03
1.120746228843927383e-02
3.477665362879633904e-03
1.633796375244855881e-03
1.424201019108295441e-02
4.988188855350017548e-03
1.122002024203538895e-03
6.882334128022193909e-04
2.905224682763218880e-04
4.925519693642854691e-03
2.442817203700542450e-03
7.741682347841560841e-04
1.673605525866150856e-03
5.295636365190148354e-04
3.670923761092126369e-04
4.576853942126035690e-03
4.471029620617628098e-03
9.838938713073730469e-04
2.665614883881062269e-04
1.691496814601123333e-03
