2.645465850830078125e+00
2.095205485820770264e-01
1.033452823758125305e-01
8.830320835113525391e-02
7.506694644689559937e-02
3.448907658457756042e-02
5.474046617746353149e-02
6.539902091026306152e-02
3.977679088711738586e-02
2.333020791411399841e-02
2.161753550171852112e-02
1.788455434143543243e-02
3.086668252944946289e-02
6.270595826208591461e-03
3.642925247550010681e-02
3.088627010583877563e-02
1.956309005618095398e-02
2.269235625863075256e-02
5.148548632860183716e-03
1.161549892276525497e-02
1.968290284276008606e-02
4.065204877406358719e-03
4.676383920013904572e-03
2.017156220972537994e-03
2.633280586451292038e-03
1.030204817652702332e-03
1.715388894081115723e-02
2.550045959651470184e-03
1.141967368312180042e-03
3.810149617493152618e-03
6.080188788473606110e-03
9.180322289466857910e-03
9.849305497482419014e-04
4.019352607429027557e-03
8.369549177587032318e-04
5.391011945903301239e-04
1.597714796662330627e-02
2.479450078681111336e-03
2.162926271557807922e-02
2.951391506940126419e-03
3.382074180990457535e-03
6.708463770337402821e-04
4.667705798055976629e-04
2.837137086316943169e-03
3.353612846694886684e-04
2.269570017233490944e-03
1.584682613611221313e-02
4.448395338840782642e-04
1.785128563642501831e-02
9.797078091651201248e-04
1.794425072148442268e-03
